gin.py,INFO,20230222225916-1205,GET NAVER QC DATA,2023-02-22 22:59:16
gin.py,INFO,20230222225925-8525,NAVER QC DATA IMPORTED,2023-02-22 22:59:25
gin.py,INFO,20230222225925-1286,A LOOP FINISHED,2023-02-22 22:59:25
gin.py,INFO,20230222235900-6066,GET GA4 DATA,2023-02-22 23:59:00
gin.py,INFO,20230222235916-1432,GA4 DATA IMPORTED,2023-02-22 23:59:16
gin.py,INFO,20230222235916-6013,GET INSTAGRAM DATA,2023-02-22 23:59:16
gin.py,INFO,20230222235917-5719,INSTAGRAM DATA IMPORTED,2023-02-22 23:59:17
gin.py,INFO,20230222235917-7663,GET NAVER QC DATA,2023-02-22 23:59:17
gin.py,INFO,20230222235926-2364,NAVER QC DATA IMPORTED,2023-02-22 23:59:26
gin.py,INFO,20230222235926-7239,A LOOP FINISHED,2023-02-22 23:59:26
gin.py,INFO,20230223005900-2445,GET GA4 DATA,2023-02-23 00:59:00
gin.py,INFO,20230223005916-6368,GA4 DATA IMPORTED,2023-02-23 00:59:16
gin.py,INFO,20230223005916-5302,GET INSTAGRAM DATA,2023-02-23 00:59:16
gin.py,INFO,20230223005916-3448,INSTAGRAM DATA IMPORTED,2023-02-23 00:59:16
gin.py,INFO,20230223005916-9708,GET NAVER QC DATA,2023-02-23 00:59:16
gin.py,INFO,20230223005925-1616,NAVER QC DATA IMPORTED,2023-02-23 00:59:25
gin.py,INFO,20230223005925-2187,A LOOP FINISHED,2023-02-23 00:59:25
gin.py,INFO,20230223015900-5116,GET GA4 DATA,2023-02-23 01:59:00
gin.py,INFO,20230223015916-5892,GA4 DATA IMPORTED,2023-02-23 01:59:16
gin.py,INFO,20230223015916-5154,GET INSTAGRAM DATA,2023-02-23 01:59:16
gin.py,INFO,20230223015917-3302,INSTAGRAM DATA IMPORTED,2023-02-23 01:59:17
gin.py,INFO,20230223015917-5960,GET NAVER QC DATA,2023-02-23 01:59:17
gin.py,INFO,20230223015926-70,NAVER QC DATA IMPORTED,2023-02-23 01:59:26
gin.py,INFO,20230223015926-5742,A LOOP FINISHED,2023-02-23 01:59:26
gin.py,INFO,20230223025901-5066,GET GA4 DATA,2023-02-23 02:59:01
gin.py,INFO,20230223025917-3230,GA4 DATA IMPORTED,2023-02-23 02:59:17
gin.py,INFO,20230223025917-2284,GET INSTAGRAM DATA,2023-02-23 02:59:17
gin.py,INFO,20230223025917-8585,INSTAGRAM DATA IMPORTED,2023-02-23 02:59:17
gin.py,INFO,20230223025917-6318,GET NAVER QC DATA,2023-02-23 02:59:17
gin.py,INFO,20230223025926-3951,NAVER QC DATA IMPORTED,2023-02-23 02:59:26
gin.py,INFO,20230223025926-9843,A LOOP FINISHED,2023-02-23 02:59:26
gin.py,INFO,20230223035900-1463,GET GA4 DATA,2023-02-23 03:59:00
gin.py,INFO,20230223035915-4154,GA4 DATA IMPORTED,2023-02-23 03:59:15
gin.py,INFO,20230223035915-1681,GET INSTAGRAM DATA,2023-02-23 03:59:15
gin.py,INFO,20230223035915-6041,INSTAGRAM DATA IMPORTED,2023-02-23 03:59:15
gin.py,INFO,20230223035915-6500,GET NAVER QC DATA,2023-02-23 03:59:15
gin.py,INFO,20230223035925-885,NAVER QC DATA IMPORTED,2023-02-23 03:59:25
gin.py,INFO,20230223035925-2342,A LOOP FINISHED,2023-02-23 03:59:25
gin.py,INFO,20230223045900-5786,GET GA4 DATA,2023-02-23 04:59:00
gin.py,INFO,20230223045916-3559,GA4 DATA IMPORTED,2023-02-23 04:59:16
gin.py,INFO,20230223045916-4031,GET INSTAGRAM DATA,2023-02-23 04:59:16
gin.py,INFO,20230223045916-6631,INSTAGRAM DATA IMPORTED,2023-02-23 04:59:16
gin.py,INFO,20230223045916-5714,GET NAVER QC DATA,2023-02-23 04:59:16
gin.py,INFO,20230223045925-9790,NAVER QC DATA IMPORTED,2023-02-23 04:59:25
gin.py,INFO,20230223045925-6227,A LOOP FINISHED,2023-02-23 04:59:25
gin.py,INFO,20230223055900-7976,GET GA4 DATA,2023-02-23 05:59:00
gin.py,INFO,20230223055913-1096,GA4 DATA IMPORTED,2023-02-23 05:59:13
gin.py,INFO,20230223055913-4844,GET INSTAGRAM DATA,2023-02-23 05:59:13
gin.py,INFO,20230223055914-8657,INSTAGRAM DATA IMPORTED,2023-02-23 05:59:14
gin.py,INFO,20230223055914-2016,GET NAVER QC DATA,2023-02-23 05:59:14
gin.py,INFO,20230223055923-1317,NAVER QC DATA IMPORTED,2023-02-23 05:59:23
gin.py,INFO,20230223055923-2004,A LOOP FINISHED,2023-02-23 05:59:23
gin.py,INFO,20230223065900-81,GET GA4 DATA,2023-02-23 06:59:00
gin.py,INFO,20230223065916-1026,GA4 DATA IMPORTED,2023-02-23 06:59:16
gin.py,INFO,20230223065916-6454,GET INSTAGRAM DATA,2023-02-23 06:59:16
gin.py,INFO,20230223065917-7984,INSTAGRAM DATA IMPORTED,2023-02-23 06:59:17
gin.py,INFO,20230223065917-7833,GET NAVER QC DATA,2023-02-23 06:59:17
gin.py,INFO,20230223065926-4448,NAVER QC DATA IMPORTED,2023-02-23 06:59:26
gin.py,INFO,20230223065926-4006,A LOOP FINISHED,2023-02-23 06:59:26
gin.py,INFO,20230223075900-9682,GET GA4 DATA,2023-02-23 07:59:00
gin.py,INFO,20230223075915-682,GA4 DATA IMPORTED,2023-02-23 07:59:15
gin.py,INFO,20230223075915-389,GET INSTAGRAM DATA,2023-02-23 07:59:15
gin.py,INFO,20230223075915-9835,INSTAGRAM DATA IMPORTED,2023-02-23 07:59:15
gin.py,INFO,20230223075915-3581,GET NAVER QC DATA,2023-02-23 07:59:15
gin.py,INFO,20230223075924-4248,NAVER QC DATA IMPORTED,2023-02-23 07:59:24
gin.py,INFO,20230223075924-3206,A LOOP FINISHED,2023-02-23 07:59:24
gin.py,INFO,20230223085900-2967,GET GA4 DATA,2023-02-23 08:59:00
gin.py,INFO,20230223085914-8258,GA4 DATA IMPORTED,2023-02-23 08:59:14
gin.py,INFO,20230223085914-4395,GET INSTAGRAM DATA,2023-02-23 08:59:14
gin.py,INFO,20230223085914-4190,INSTAGRAM DATA IMPORTED,2023-02-23 08:59:14
gin.py,INFO,20230223085914-9424,GET NAVER QC DATA,2023-02-23 08:59:14
gin.py,INFO,20230223085923-7186,NAVER QC DATA IMPORTED,2023-02-23 08:59:23
gin.py,INFO,20230223085923-1761,A LOOP FINISHED,2023-02-23 08:59:23
gin.py,INFO,20230223095900-9255,GET GA4 DATA,2023-02-23 09:59:00
gin.py,INFO,20230223095914-387,GA4 DATA IMPORTED,2023-02-23 09:59:14
gin.py,INFO,20230223095914-9388,GET INSTAGRAM DATA,2023-02-23 09:59:14
gin.py,INFO,20230223095915-7253,INSTAGRAM DATA IMPORTED,2023-02-23 09:59:15
gin.py,INFO,20230223095915-2713,GET NAVER QC DATA,2023-02-23 09:59:15
gin.py,INFO,20230223095923-4954,NAVER QC DATA IMPORTED,2023-02-23 09:59:23
gin.py,INFO,20230223095923-7022,A LOOP FINISHED,2023-02-23 09:59:23
gin.py,INFO,20230223105900-8711,GET GA4 DATA,2023-02-23 10:59:00
gin.py,INFO,20230223105916-6838,GA4 DATA IMPORTED,2023-02-23 10:59:16
gin.py,INFO,20230223105916-2178,GET INSTAGRAM DATA,2023-02-23 10:59:16
gin.py,INFO,20230223105916-7262,INSTAGRAM DATA IMPORTED,2023-02-23 10:59:16
gin.py,INFO,20230223105916-8674,GET NAVER QC DATA,2023-02-23 10:59:16
gin.py,INFO,20230223105925-3677,NAVER QC DATA IMPORTED,2023-02-23 10:59:25
gin.py,INFO,20230223105925-1556,A LOOP FINISHED,2023-02-23 10:59:25
gin.py,INFO,20230223115900-6618,GET GA4 DATA,2023-02-23 11:59:00
gin.py,INFO,20230223115918-5748,GA4 DATA IMPORTED,2023-02-23 11:59:18
gin.py,INFO,20230223115918-1388,GET INSTAGRAM DATA,2023-02-23 11:59:18
gin.py,INFO,20230223115918-8655,INSTAGRAM DATA IMPORTED,2023-02-23 11:59:18
gin.py,INFO,20230223115918-2731,GET NAVER QC DATA,2023-02-23 11:59:18
gin.py,INFO,20230223115927-2699,NAVER QC DATA IMPORTED,2023-02-23 11:59:27
gin.py,INFO,20230223115927-933,A LOOP FINISHED,2023-02-23 11:59:27
gin.py,INFO,20230223125900-266,GET GA4 DATA,2023-02-23 12:59:00
gin.py,INFO,20230223125917-9380,GA4 DATA IMPORTED,2023-02-23 12:59:17
gin.py,INFO,20230223125917-2384,GET INSTAGRAM DATA,2023-02-23 12:59:17
gin.py,INFO,20230223125918-3893,INSTAGRAM DATA IMPORTED,2023-02-23 12:59:18
gin.py,INFO,20230223125918-3814,GET NAVER QC DATA,2023-02-23 12:59:18
gin.py,INFO,20230223125927-1545,NAVER QC DATA IMPORTED,2023-02-23 12:59:27
gin.py,INFO,20230223125927-7672,A LOOP FINISHED,2023-02-23 12:59:27
gin.py,INFO,20230223135900-7673,GET GA4 DATA,2023-02-23 13:59:00
gin.py,INFO,20230223135917-9337,GA4 DATA IMPORTED,2023-02-23 13:59:17
gin.py,INFO,20230223135917-2746,GET INSTAGRAM DATA,2023-02-23 13:59:17
gin.py,INFO,20230223135917-9619,INSTAGRAM DATA IMPORTED,2023-02-23 13:59:17
gin.py,INFO,20230223135917-4908,GET NAVER QC DATA,2023-02-23 13:59:17
gin.py,INFO,20230223135926-9869,NAVER QC DATA IMPORTED,2023-02-23 13:59:26
gin.py,INFO,20230223135926-730,A LOOP FINISHED,2023-02-23 13:59:26
gin.py,INFO,20230223145901-6922,GET GA4 DATA,2023-02-23 14:59:01
gin.py,INFO,20230223145917-7133,GA4 DATA IMPORTED,2023-02-23 14:59:17
gin.py,INFO,20230223145917-2760,GET INSTAGRAM DATA,2023-02-23 14:59:17
gin.py,INFO,20230223145917-2980,INSTAGRAM DATA IMPORTED,2023-02-23 14:59:17
gin.py,INFO,20230223145917-7960,GET NAVER QC DATA,2023-02-23 14:59:17
gin.py,INFO,20230223145926-9219,NAVER QC DATA IMPORTED,2023-02-23 14:59:26
gin.py,INFO,20230223145926-3902,A LOOP FINISHED,2023-02-23 14:59:26
gin.py,INFO,20230223155900-4166,GET GA4 DATA,2023-02-23 15:59:00
gin.py,INFO,20230223155916-2703,GA4 DATA IMPORTED,2023-02-23 15:59:16
gin.py,INFO,20230223155916-5616,GET INSTAGRAM DATA,2023-02-23 15:59:16
gin.py,INFO,20230223155917-3789,INSTAGRAM DATA IMPORTED,2023-02-23 15:59:17
gin.py,INFO,20230223155917-6422,GET NAVER QC DATA,2023-02-23 15:59:17
gin.py,INFO,20230223155925-2135,NAVER QC DATA IMPORTED,2023-02-23 15:59:25
gin.py,INFO,20230223155925-1019,A LOOP FINISHED,2023-02-23 15:59:25
gin.py,INFO,20230223165900-6344,GET GA4 DATA,2023-02-23 16:59:00
gin.py,INFO,20230223165916-6952,GA4 DATA IMPORTED,2023-02-23 16:59:16
gin.py,INFO,20230223165916-5739,GET INSTAGRAM DATA,2023-02-23 16:59:16
gin.py,INFO,20230223165917-6495,INSTAGRAM DATA IMPORTED,2023-02-23 16:59:17
gin.py,INFO,20230223165917-9186,GET NAVER QC DATA,2023-02-23 16:59:17
gin.py,INFO,20230223165926-4788,NAVER QC DATA IMPORTED,2023-02-23 16:59:26
gin.py,INFO,20230223165926-6138,A LOOP FINISHED,2023-02-23 16:59:26
gin.py,INFO,20230223175900-1302,GET GA4 DATA,2023-02-23 17:59:00
gin.py,INFO,20230223175916-7107,GA4 DATA IMPORTED,2023-02-23 17:59:16
gin.py,INFO,20230223175916-1727,GET INSTAGRAM DATA,2023-02-23 17:59:16
gin.py,INFO,20230223175916-6591,INSTAGRAM DATA IMPORTED,2023-02-23 17:59:16
gin.py,INFO,20230223175916-8875,GET NAVER QC DATA,2023-02-23 17:59:16
gin.py,INFO,20230223175925-7886,NAVER QC DATA IMPORTED,2023-02-23 17:59:25
gin.py,INFO,20230223175925-5393,A LOOP FINISHED,2023-02-23 17:59:25
gin.py,INFO,20230223185900-391,GET GA4 DATA,2023-02-23 18:59:00
gin.py,INFO,20230223185917-9837,GA4 DATA IMPORTED,2023-02-23 18:59:17
gin.py,INFO,20230223185917-2923,GET INSTAGRAM DATA,2023-02-23 18:59:17
gin.py,INFO,20230223185917-5294,INSTAGRAM DATA IMPORTED,2023-02-23 18:59:17
gin.py,INFO,20230223185917-2909,GET NAVER QC DATA,2023-02-23 18:59:17
gin.py,INFO,20230223185926-9390,NAVER QC DATA IMPORTED,2023-02-23 18:59:26
gin.py,INFO,20230223185926-2452,A LOOP FINISHED,2023-02-23 18:59:26
gin.py,INFO,20230223195900-1133,GET GA4 DATA,2023-02-23 19:59:00
gin.py,INFO,20230223195916-3314,GA4 DATA IMPORTED,2023-02-23 19:59:16
gin.py,INFO,20230223195916-8607,GET INSTAGRAM DATA,2023-02-23 19:59:16
gin.py,INFO,20230223195916-913,INSTAGRAM DATA IMPORTED,2023-02-23 19:59:16
gin.py,INFO,20230223195916-1593,GET NAVER QC DATA,2023-02-23 19:59:16
gin.py,INFO,20230223195925-8193,NAVER QC DATA IMPORTED,2023-02-23 19:59:25
gin.py,INFO,20230223195925-9608,A LOOP FINISHED,2023-02-23 19:59:25
gin.py,INFO,20230223205900-5155,GET GA4 DATA,2023-02-23 20:59:00
gin.py,INFO,20230223205915-6393,GA4 DATA IMPORTED,2023-02-23 20:59:15
gin.py,INFO,20230223205915-597,GET INSTAGRAM DATA,2023-02-23 20:59:15
gin.py,INFO,20230223205917-8273,INSTAGRAM DATA IMPORTED,2023-02-23 20:59:17
gin.py,INFO,20230223205917-1463,GET NAVER QC DATA,2023-02-23 20:59:17
gin.py,INFO,20230223205925-926,NAVER QC DATA IMPORTED,2023-02-23 20:59:25
gin.py,INFO,20230223205925-6258,A LOOP FINISHED,2023-02-23 20:59:25
gin.py,INFO,20230223215900-998,GET GA4 DATA,2023-02-23 21:59:00
gin.py,INFO,20230223215914-3890,GA4 DATA IMPORTED,2023-02-23 21:59:14
gin.py,INFO,20230223215914-5423,GET INSTAGRAM DATA,2023-02-23 21:59:14
gin.py,INFO,20230223215915-6111,INSTAGRAM DATA IMPORTED,2023-02-23 21:59:15
gin.py,INFO,20230223215915-7631,GET NAVER QC DATA,2023-02-23 21:59:15
gin.py,INFO,20230223215924-7368,NAVER QC DATA IMPORTED,2023-02-23 21:59:24
gin.py,INFO,20230223215924-2206,A LOOP FINISHED,2023-02-23 21:59:24
gin.py,INFO,20230223225900-3662,GET GA4 DATA,2023-02-23 22:59:00
gin.py,INFO,20230223225918-8949,GA4 DATA IMPORTED,2023-02-23 22:59:18
gin.py,INFO,20230223225918-6515,GET INSTAGRAM DATA,2023-02-23 22:59:18
gin.py,INFO,20230223225919-8472,INSTAGRAM DATA IMPORTED,2023-02-23 22:59:19
gin.py,INFO,20230223225919-4625,GET NAVER QC DATA,2023-02-23 22:59:19
gin.py,INFO,20230223225928-3705,NAVER QC DATA IMPORTED,2023-02-23 22:59:28
gin.py,INFO,20230223225928-5969,A LOOP FINISHED,2023-02-23 22:59:28
gin.py,INFO,20230223235900-7607,GET GA4 DATA,2023-02-23 23:59:00
gin.py,INFO,20230223235917-3880,GA4 DATA IMPORTED,2023-02-23 23:59:17
gin.py,INFO,20230223235917-5496,GET INSTAGRAM DATA,2023-02-23 23:59:17
gin.py,INFO,20230223235918-8112,INSTAGRAM DATA IMPORTED,2023-02-23 23:59:18
gin.py,INFO,20230223235918-8704,GET NAVER QC DATA,2023-02-23 23:59:18
gin.py,INFO,20230223235927-1446,NAVER QC DATA IMPORTED,2023-02-23 23:59:27
gin.py,INFO,20230223235927-269,A LOOP FINISHED,2023-02-23 23:59:27
gin.py,INFO,20230224005900-6814,GET GA4 DATA,2023-02-24 00:59:00
gin.py,INFO,20230224005917-6632,GA4 DATA IMPORTED,2023-02-24 00:59:17
gin.py,INFO,20230224005917-8304,GET INSTAGRAM DATA,2023-02-24 00:59:17
gin.py,INFO,20230224005918-551,INSTAGRAM DATA IMPORTED,2023-02-24 00:59:18
gin.py,INFO,20230224005918-1341,GET NAVER QC DATA,2023-02-24 00:59:18
gin.py,INFO,20230224005927-1224,NAVER QC DATA IMPORTED,2023-02-24 00:59:27
gin.py,INFO,20230224005927-6659,A LOOP FINISHED,2023-02-24 00:59:27
gin.py,INFO,20230224015900-5398,GET GA4 DATA,2023-02-24 01:59:00
gin.py,INFO,20230224015918-6713,GA4 DATA IMPORTED,2023-02-24 01:59:18
gin.py,INFO,20230224015918-4968,GET INSTAGRAM DATA,2023-02-24 01:59:18
gin.py,INFO,20230224015918-2200,INSTAGRAM DATA IMPORTED,2023-02-24 01:59:18
gin.py,INFO,20230224015918-8979,GET NAVER QC DATA,2023-02-24 01:59:18
gin.py,INFO,20230224015927-7157,NAVER QC DATA IMPORTED,2023-02-24 01:59:27
gin.py,INFO,20230224015927-4110,A LOOP FINISHED,2023-02-24 01:59:27
gin.py,INFO,20230224025901-9748,GET GA4 DATA,2023-02-24 02:59:01
gin.py,INFO,20230224025917-1802,GA4 DATA IMPORTED,2023-02-24 02:59:17
gin.py,INFO,20230224025917-9933,GET INSTAGRAM DATA,2023-02-24 02:59:17
gin.py,INFO,20230224025917-8226,INSTAGRAM DATA IMPORTED,2023-02-24 02:59:17
gin.py,INFO,20230224025917-5852,GET NAVER QC DATA,2023-02-24 02:59:17
gin.py,INFO,20230224025926-1346,NAVER QC DATA IMPORTED,2023-02-24 02:59:26
gin.py,INFO,20230224025926-5360,A LOOP FINISHED,2023-02-24 02:59:26
gin.py,INFO,20230224035900-5567,GET GA4 DATA,2023-02-24 03:59:00
gin.py,INFO,20230224035914-4621,GA4 DATA IMPORTED,2023-02-24 03:59:14
gin.py,INFO,20230224035914-5208,GET INSTAGRAM DATA,2023-02-24 03:59:14
gin.py,INFO,20230224035915-6069,INSTAGRAM DATA IMPORTED,2023-02-24 03:59:15
gin.py,INFO,20230224035915-1111,GET NAVER QC DATA,2023-02-24 03:59:15
gin.py,INFO,20230224035924-700,NAVER QC DATA IMPORTED,2023-02-24 03:59:24
gin.py,INFO,20230224035924-4744,A LOOP FINISHED,2023-02-24 03:59:24
gin.py,INFO,20230224045900-7755,GET GA4 DATA,2023-02-24 04:59:00
gin.py,INFO,20230224045916-3824,GA4 DATA IMPORTED,2023-02-24 04:59:16
gin.py,INFO,20230224045916-4140,GET INSTAGRAM DATA,2023-02-24 04:59:16
gin.py,INFO,20230224045917-3930,INSTAGRAM DATA IMPORTED,2023-02-24 04:59:17
gin.py,INFO,20230224045917-290,GET NAVER QC DATA,2023-02-24 04:59:17
gin.py,INFO,20230224045926-4303,NAVER QC DATA IMPORTED,2023-02-24 04:59:26
