2023-02-01,R,5,4007.0,215398433.0,0.20512951776389884,0.22388401601887029,1.09142759393876,37.0,0.03037920917846188
2023-02-01,F,5,3911.0,401200060.0,0.20021500972663048,0.4170052651209943,2.082787228042317,1.0,0.4700050810855605
2023-02-01,M,5,3909.0,415296613.0,0.20011262414252073,0.4316571493232477,2.1570710552264827,63800.0,0.49961570973597774
2023-02-01,R,4,3729.0,185442139.0,0.19089792157264257,0.1927475991361997,1.0096893541234984,64.0,0.03037920917846188
2023-02-01,F,4,3907.0,204825079.0,0.20001023855841096,0.2128941266155932,1.064416142643716,1.0,0.4700050810855605
2023-02-01,M,4,4405.0,212588993.0,0.22550424900174054,0.22096389862895383,0.9798657879268977,40900.0,0.49961570973597774
2023-02-01,R,3,3932.0,185519451.0,0.20129005835978295,0.1928279568287111,0.9579606583652194,102.0,0.03037920917846188
2023-02-01,F,3,3690.0,144209918.0,0.1889014026825023,0.14989104211167575,0.7934882429835973,1.0,0.4700050810855605
2023-02-01,M,3,3410.0,130947133.0,0.17456742090713628,0.13610577205172675,0.77967453116083,35869.0,0.49961570973597774
2023-02-01,R,2,3944.0,181788420.0,0.2019043718644415,0.18894994252500028,0.9358387873436499,149.0,0.03037920917846188
2023-02-01,F,2,4121.0,136702354.0,0.210965496058155,0.14208771896104405,0.6735116481885548,1.0,0.4700050810855605
2023-02-01,M,2,3926.0,128923109.0,0.20098290160745366,0.13400201198566083,0.6667333933081759,29900.0,0.49961570973597774
2023-02-01,R,1,3922.0,193949865.0,0.20077813043923415,0.20159048549121864,1.004046033550603,189.0,0.03037920917846188
2023-02-01,F,1,3905.0,75160897.0,0.19990785297430122,0.0781218471906927,0.3907892863055035,1.0,0.4700050810855605
2023-02-01,M,1,3884.0,74342460.0,0.19883280434114878,0.07727116801041084,0.3886238403489612,200.0,0.49961570973597774
