124274687@n,48,1,38900.000
124290936@n,97,1,28500.000
124310074@n,162,1,40900.000
124539687@n,95,1,27900.000
124653963@n,13,1,13900.000
124661357@g,214,1,33200.000
12481431@n,92,1,153000.000
124876022@n,45,1,25900.000
124945497@n,100,1,27300.000
12511279@n,19,1,36900.000
125216431@n,65,1,30300.000
125250133@n,85,1,16900.000
125259035@n,202,1,30100.000
125277615@n,191,1,67800.000
125329703@n,76,1,32400.000
125411188@n,160,1,16300.000
125502927@n,68,2,43100.000
125531423@n,61,1,32400.000
12562081@n,49,1,16900.000
125630286@n,204,1,32113.000
12566014@n,205,1,114000.000
12566428@n,60,1,59370.000
12567529@n,64,1,49400.000
125799406@n,17,1,13900.000
12627679@n,154,1,40900.000
12628260@n,118,1,37000.000
126400585@n,85,1,37900.000
12643408@n,68,2,28400.000
126445622@n,76,1,33300.000
12648576@n,61,1,14700.000
12661846@n,178,1,52700.000
126798430@n,84,1,16400.000
126865340@n,107,2,28800.000
12689520@n,79,2,77660.000
12705259@n,141,1,86800.000
12713859@n,92,1,40900.000
127183624@n,134,1,15900.000
127230816@n,192,1,37334.000
12724702@n,199,1,40900.000
127258645@n,208,1,34200.000
127260993@n,48,2,104700.000
127284223@n,146,1,48800.000
127307467@n,146,1,16900.000
12748594@n,180,1,206600.000
127492540@n,66,1,32400.000
12762673@n,70,2,101620.000
127732071@n,55,1,38800.000
127760245@n,40,3,87400.000
127853862@n,59,1,15338.000
12787544@n,66,1,15500.000
12801917@n,64,1,33400.000
12812256@n,67,1,32400.000
128178833@n,160,1,82900.000
128199981@n,59,1,15500.000
1282365@n,66,1,33500.000
128237047@n,85,1,40900.000
128360612@n,91,1,14900.000
128510015@n,135,1,98000.000
128577512@n,59,1,32400.000
128579950@n,27,1,72800.000
12862970@n,11,2,77746.000
12872360@n,199,1,137500.000
129153686@n,22,1,40500.000
1291596@n,108,1,10700.000
12924511@n,135,2,64669.000
12944663@n,26,2,86700.000
129503690@n,177,1,40900.000
1296182595@g,37,1,36900.000
12977653@n,68,1,32400.000
12978463@n,87,1,17900.000
12979359@n,9,1,44800.000
129930444@n,8,2,68800.000
129931348@n,36,1,25500.000
130228836@n,195,1,40900.000
13036152@n,7,1,35900.000
130403324@n,75,1,22600.000
130426517@n,198,1,14500.000
130492675@n,13,1,87100.000
130506962@n,65,1,16500.000
1306241323@g,2,1,29900.000
13067452@n,143,1,38800.000
13070093@n,99,2,57800.000
13079960@n,121,1,15900.000
13089176@n,61,1,80655.000
130981262@n,127,1,34700.000
131000296@n,135,1,37900.000
13104793@n,204,1,73400.000
131089228@n,171,1,28900.000
13112082@n,38,1,33800.000
13115229@n,20,1,36900.000
13116551@n,206,1,115000.000
131174876@n,42,2,82800.000
131219623@n,47,2,58800.000
13139466@n,105,1,12900.000
13148804@n,158,1,31289.000
131517427@n,56,1,136295.000
131615094@n,55,1,16900.000
131664504@n,64,2,70900.000
131666095@n,65,1,40700.000
13177466@n,57,1,30768.000
131794781@n,112,1,36000.000
13180461@n,189,1,29300.000
131818207@n,18,1,148000.000
131819295@n,118,1,10700.000
13206909@n,71,1,58100.000
1320859@n,149,1,40900.000
132129579@n,134,1,38900.000
13215815@n,155,1,16900.000
132273001@n,23,1,9900.000
13228333@n,23,2,75400.000
13231940@n,85,1,30900.000
13249153@n,119,1,24800.000
132512490@n,94,1,12900.000
132571693@n,185,1,40900.000
132582498@n,124,1,92600.000
13258611@n,51,1,14900.000
132637475@n,73,1,32400.000
13264260@n,142,1,39739.000
132658364@n,117,1,35815.000
13268630@n,114,1,50800.000
132763414@n,125,1,31900.000
132779479@n,215,1,17100.000
13286210@n,78,1,48800.000
132899084@n,145,1,40000.000
133052998@n,37,3,214456.000
133157991@n,21,1,20100.000
133161880@n,218,1,43600.000
13316800@n,115,1,37900.000
13322127@n,83,1,41900.000
133254257@n,50,1,40900.000
133398180@n,112,1,24100.000
13352903@n,91,2,202400.000
133542523@n,107,1,24000.000
133558420@n,146,1,16900.000
13357861@n,208,1,35000.000
13373323@n,208,1,114000.000
13373748@n,73,1,110065.000
13396262@n,102,1,47800.000
133993247@n,96,1,37900.000
134006420@n,70,1,112500.000
134064946@n,97,2,26300.000
134272839@n,16,1,33900.000
13428427@n,26,2,32800.000
134485321@n,71,1,36400.000
13471831@n,103,1,40793.000
134843809@n,186,1,40900.000
134885197@n,86,1,94000.000
134917272@n,63,1,32400.000
134954383@n,47,3,103400.000
135059895@n,108,1,23600.000
135067811@n,176,1,50700.000
135121187@n,35,1,34400.000
135204579@n,113,1,23000.000
135270031@n,176,1,64381.000
13528750@n,67,1,25300.000
13531558@n,67,1,23200.000
13532632@n,153,1,48800.000
135365436@n,135,1,31900.000
135459836@n,36,2,40700.000
135519178@n,140,2,76200.000
135557535@n,124,1,142908.000
13570528@n,12,1,12900.000
135842414@n,116,1,23000.000
13586854@n,161,2,52300.000
135878494@n,204,1,35000.000
135910701@n,119,1,107600.000
135995245@n,75,3,72000.000
13600101@n,77,1,31730.000
136161768@n,15,1,37900.000
13616852@n,69,1,110065.000
13620975@n,14,1,29900.000
13626843@n,182,1,41900.000
1362777641@g,215,1,35000.000
136289529@n,151,1,40900.000
1363376@n,120,1,11700.000
136464338@n,119,1,35900.000
136537678@n,162,1,15239.000
136555056@n,217,1,28800.000
13655928@n,155,1,50500.000
13660401@n,6,1,28000.000
136614726@n,57,2,125100.000
136669728@n,10,1,48800.000
13673706@n,170,1,14900.000
136752807@n,205,1,69400.000
13679574@n,66,2,100300.000
136855625@n,184,1,49598.000
13690766@n,145,1,40900.000
137020848@n,117,2,51636.000
137044510@n,203,1,40000.000
13713616@n,51,1,52700.000
13714366@n,68,1,27400.000
137201742@n,216,1,38800.000
137242694@n,206,1,69200.000
13727967@n,28,1,40691.000
137447813@n,80,2,73350.000
137483021@n,76,1,81300.000
137501497@n,184,1,38739.000
137530112@n,76,1,103300.000
137535711@n,163,1,40900.000
13755125@n,183,1,38900.000
13768736@n,183,1,40000.000
13783616@n,120,1,49800.000
1378459@n,50,1,32900.000
138056988@n,66,2,81100.000
13810166@n,74,1,15500.000
13810583@n,128,1,40900.000
138220053@n,120,1,40900.000
138279308@n,131,1,31900.000
13839364@n,62,1,31400.000
13861177@n,64,1,15500.000
138618657@n,114,1,11700.000
13869810@n,68,1,78720.000
13874854@n,24,3,46200.000
13876323@n,63,1,60200.000
13885892@n,95,1,154000.000
13891200@n,66,1,31400.000
138930672@n,89,1,47300.000
13893522@n,85,1,49800.000
13913115@n,141,1,38900.000
139205768@n,81,2,77100.000
139586836@n,99,1,41900.000
139607445@n,195,1,31500.000
13966661@n,141,1,49200.000
139748004@n,84,1,40739.000
13989042@n,23,1,22100.000
14004440@n,62,1,15500.000
140063023@n,145,1,87700.000
14007379@n,65,1,31400.000
14012091@n,85,1,61800.000
14028895@n,73,1,32400.000
140291774@n,53,1,51800.000
14029488@n,126,2,73679.000
14043204@n,86,1,15900.000
140669775@n,82,1,48800.000
141142334@n,99,1,13900.000
14120302@n,28,2,80700.000
141286148@n,202,1,44900.000
14133803@n,217,1,36000.000
14145095@n,14,2,84800.000
141813693@n,106,1,9900.000
14184462@n,62,1,82800.000
141846985@n,69,1,33400.000
14202970@n,76,1,24300.000
14203766@n,99,1,40900.000
14210535@n,127,1,31900.000
14216917@n,73,1,32400.000
14224312@n,35,1,38900.000
14230756@n,140,1,76800.000
142378436@n,93,2,54800.000
14256448@n,123,1,16900.000
14266497@n,99,1,56200.000
142815117@n,140,1,81000.000
14289529@n,108,1,37900.000
143060960@n,36,1,37900.000
14314968@n,29,1,34800.000
14329121@n,165,1,40000.000
143398110@n,201,1,31400.000
14364942@n,11,1,28800.000
14388720@n,163,1,49700.000
14415497@n,25,1,34900.000
14422978@n,108,1,12700.000
144367694@n,201,1,14500.000
14456481@n,89,2,68668.000
14476044@n,111,1,36000.000
144963138@n,71,1,32400.000
1449739@n,144,1,70800.000
14498744@n,41,2,101770.000
145139852@n,66,1,31400.000
14522298@n,113,1,37000.000
14525893@n,132,1,42300.000
14530654@n,169,1,39000.000
14558905@n,65,1,28800.000
145597389@n,121,1,38800.000
14583248@n,72,1,30900.000
14587688@n,72,1,27644.000
145936328@n,161,1,26800.000
1459555@n,204,1,34200.000
14602101@n,62,1,35400.000
14611723@n,163,1,40900.000
146184423@n,176,1,14900.000
14621403@n,177,1,15900.000
14630275@n,176,1,16900.000
146334870@n,203,1,40000.000
14640499@n,176,1,38900.000
14640657@n,122,1,40900.000
14663324@n,171,1,13900.000
146696075@n,52,1,39900.000
14677980@n,208,1,35000.000
147092606@n,208,1,34200.000
14717714@n,77,1,31300.000
147273607@n,80,1,39000.000
147333182@n,36,1,37780.000
1473610259@g,87,1,40900.000
147401943@n,163,1,36900.000
14751774@n,71,2,46300.000
147734476@n,165,1,40900.000
14777623@n,119,1,23000.000
1478289887@g,12,2,43800.000
14802408@n,217,1,16100.000
148130695@n,34,1,77700.000
148167387@n,64,1,14500.000
14821687@n,207,1,114000.000
14828872@n,17,1,39900.000
148385863@n,42,1,48700.000
1485261@n,156,1,37100.000
14859378@n,8,1,40900.000
148702089@n,60,2,150300.000
14876369@n,6,1,33900.000
148865021@n,210,1,7800.000
14890251@n,106,1,36000.000
148944339@n,205,1,35000.000
14895369@n,72,1,13700.000
14912886@n,186,1,49300.000
149130080@n,65,1,31400.000
14919996@n,75,1,32400.000
149241468@n,36,1,53200.000
14924813@n,0,1,38800.000
14941598@n,217,1,35000.000
149476668@n,205,1,34200.000
14948164@n,87,2,81800.000
149510171@n,72,1,30900.000
14972909@n,209,1,35000.000
14978846@n,37,3,119404.000
149813083@n,211,1,32400.000
14993077@n,49,1,39800.000
15000310@n,26,1,34700.000
150004325@n,19,1,12900.000
150108105@n,203,1,30100.000
15014428@n,177,1,81700.000
15023749@n,70,1,36400.000
150240235@n,121,1,13900.000
15025391@n,85,1,40400.000
150347623@n,157,1,70400.000
150503268@n,75,1,50000.000
150516299@n,145,1,67696.000
15069210@n,99,2,75800.000
1507014622@g,75,1,32700.000
15076461@n,116,1,12700.000
150813164@n,27,1,8900.000
15088661@n,7,1,13900.000
151059571@n,106,1,57700.000
151140263@n,54,1,36900.000
151163288@n,81,1,41900.000
15121677@n,189,1,40900.000
15125319@n,92,1,28300.000
15137266@n,138,1,31900.000
1514764033@g,200,1,94500.000
15159310@n,29,1,30900.000
151707389@n,207,1,35000.000
15172720@n,77,2,84200.000
15176444@n,189,1,15900.000
151947637@n,79,1,15900.000
152022723@n,131,1,31300.000
15206156@n,95,1,13900.000
152303487@n,74,1,23600.000
15251956@n,107,1,35000.000
152537863@n,11,1,59568.000
15257163@n,19,2,148600.000
15258213@n,85,1,46094.000
15268108@n,2,1,18100.000
15268541@n,31,1,41900.000
152714171@n,77,1,42300.000
152744214@n,138,1,31900.000
15279900@n,168,1,40900.000
1529250671@g,137,1,40900.000
153156875@n,30,2,54900.000
153265097@n,11,1,173100.000
153511651@n,162,1,37100.000
15353345@n,8,2,50600.000
153588778@n,131,1,33900.000
15360340@n,89,1,31300.000
1537150@n,73,1,46888.000
15383741@n,22,1,17100.000
153901761@n,17,2,49850.000
15410376@n,189,1,32700.000
15414852@n,84,1,79800.000
154279253@n,56,1,58400.000
154469241@n,191,1,42800.000
1545067998@k,214,1,31400.000
15451473@n,57,1,39000.000
154522047@n,92,1,12900.000
1545631090@k,92,1,40400.000
154646562@n,68,1,112500.000
1546529230@k,16,2,71900.000
154689087@n,120,1,17900.000
15472641@n,188,1,32900.000
1547443160@k,213,1,34000.000
1547559142@k,21,1,38900.000
15477922@n,78,1,38900.000
154801673@n,28,1,72800.000
1548612152@k,94,1,36648.000
1548693357@k,212,1,34700.000
154873712@n,217,1,35000.000
15487935@n,184,1,69990.000
1548832943@k,217,1,158200.000
15491233@n,137,1,49000.000
1549328947@k,162,1,17900.000
1549669709@k,62,1,36900.000
1549909871@k,27,1,35900.000
1551288718@k,126,1,17900.000
1552879321@k,72,1,85545.000
1553379717@k,52,1,38900.000
1553848994@k,205,1,113000.000
15548896@n,65,1,32128.000
1555239565@k,6,1,58200.000
1555601463@k,198,1,45773.000
15556041@n,10,1,12900.000
1555759327@k,197,1,47300.000
1555883376@k,69,2,50200.000
1555885469@k,113,1,30988.000
155598088@n,72,1,60350.000
1556135085@k,189,1,48700.000
1556359789@k,32,3,112100.000
1556437438@k,130,1,41900.000
1556449387@k,87,1,40900.000
1556679260@k,28,2,89200.000
1556800394@k,131,1,35800.000
155687648@n,80,2,136000.000
15569764@n,50,1,40900.000
1557215927@k,65,1,29792.000
1557295577@k,35,1,39512.000
1557314389@k,174,1,29900.000
1557357221@k,77,1,41000.000
155748037@n,110,1,24800.000
1557605848@k,0,1,38000.000
1557873150@k,107,1,24000.000
1557955954@k,210,1,48400.000
1558075527@k,141,1,51000.000
155851434@n,218,1,15400.000
1558668647@k,156,1,37068.000
1558808153@k,3,1,23100.000
1559562107@k,74,2,90119.000
1559604748@k,70,1,41680.000
1560128868@k,194,1,41900.000
15615280@n,204,1,16900.000
1561766129@k,162,1,17300.000
1561870365@k,77,1,33400.000
15620655@n,99,1,147056.000
15621372@n,59,1,31118.000
1562294475@k,115,1,12300.000
1562342384@k,193,3,202426.000
1562433137@k,126,1,39900.000
1562434385@k,165,1,129600.000
1562932641@k,134,1,38900.000
15631082@n,7,1,36900.000
1563507735@k,169,1,38900.000
1563661703@k,9,1,38900.000
15638203@n,31,1,10900.000
1563869892@k,13,1,35900.000
15638878@n,217,1,48200.000
1564146321@k,135,1,38743.000
1564555738@k,169,1,48300.000
15653365@n,208,1,35000.000
15654206@n,95,1,41000.000
1565836234@k,98,1,41000.000
1565906458@k,30,1,41900.000
1566856407@k,83,3,104112.000
15670869@n,206,1,44200.000
1567234134@k,41,1,47300.000
1567598990@k,134,1,90700.000
1568616377@k,72,1,47400.000
1568621915@k,218,1,36000.000
1569212443@k,47,1,24500.000
1569237858@k,128,1,17900.000
15692592@n,93,1,13900.000
1569277918@k,135,1,14900.000
15696949@n,23,1,35900.000
1569723618@k,217,1,90600.000
156993230@n,30,1,18800.000
1570275689@k,64,2,113200.000
15703361@n,9,1,13900.000
1570709350@k,43,1,30900.000
1570887154@k,89,1,16210.000
1570933922@k,177,1,32900.000
1571084749@k,167,1,35400.000
1571233013@k,180,1,17900.000
1572089754@k,114,1,60800.000
1572402436@k,205,1,36000.000
1572423412@k,218,1,34200.000
1572706324@k,91,1,49800.000
1572850096@g,192,1,38800.000
15730060@n,155,1,45800.000
1573054223@k,18,1,41900.000
1573503269@k,70,3,93431.000
157399298@n,108,1,37000.000
1574119430@k,131,1,40166.000
157440888@n,65,1,31400.000
157573024@n,119,1,36000.000
157586214@n,113,1,11700.000
1576754282@k,98,1,11900.000
1576776841@k,87,2,74800.000
1576806269@k,205,1,111848.000
15770925@n,196,1,40793.000
15779019@n,90,1,40780.000
15785594@n,18,1,29800.000
157867606@n,43,2,74017.000
1578726590@k,27,1,14900.000
1579053338@k,114,1,93200.000
157906806@n,128,1,33900.000
157929812@n,191,1,40000.000
1579303219@k,31,2,62219.000
1579307589@k,205,1,35000.000
1579470032@k,129,1,40700.000
1580240640@k,87,1,41900.000
15807011@n,162,1,49700.000
1580798364@k,60,1,38387.000
15808889@n,169,1,77700.000
158099699@n,72,1,30300.000
1581087763@k,17,2,71656.000
15811668@n,9,1,43500.000
1581651739@k,135,1,52600.000
15817109@n,68,1,32400.000
15818719@n,112,1,46000.000
1581918974@k,63,2,33374.000
1582249610@k,33,3,63998.000
158247009@n,112,1,47000.000
158248736@n,132,1,86400.000
15826260@n,74,1,30400.000
1582656232@k,52,1,32900.000
1583120345@k,51,2,94800.000
1583405159@k,23,1,19999.000
1584178685@k,147,1,17900.000
158443737@n,205,1,16100.000
1584834745@k,19,1,23100.000
15852381@n,72,1,53400.000
1585706631@k,151,1,39867.000
15863102@n,188,1,38800.000
15863307@n,77,1,45100.000
15870875@n,86,1,41000.000
1587103797@k,190,1,91500.000
158756576@n,143,1,42200.000
158763217@n,84,1,41000.000
1588062295@k,44,2,132776.000
1588341641@k,61,1,27195.000
15883615@n,36,1,25900.000
15888235@n,112,1,23800.000
1589052633@k,70,3,109820.000
1589101205@k,217,1,34919.000
1590090349@g,77,1,31700.000
159048892@n,57,2,49700.000
15928022@n,207,1,35000.000
1593043833@k,195,1,39000.000
1594132953@k,119,2,65175.000
1594237161@k,71,1,32400.000
1594282384@k,25,3,120931.000
159438788@n,116,1,109780.000
159520434@n,184,1,31900.000
15954586@n,195,1,40000.000
1596713556@k,136,1,43800.000
15984900@n,50,1,57700.000
1599062303@k,208,1,111670.000
16002104@n,196,1,15900.000
16002799@n,7,1,37900.000
16004501@n,61,1,30400.000
16004505@n,205,1,29999.000
16008323@n,43,1,34900.000
1600921502@k,203,1,41900.000
1601566262@k,7,2,76581.000
1601581487@k,50,2,78600.000
1602773618@k,209,1,113814.000
16038181@n,68,1,27400.000
16046756@n,55,1,48800.000
16052501@n,91,1,12900.000
16056610@n,139,1,69886.000
1606237247@k,55,1,39400.000
16067644@n,70,1,46888.000
