id,media_type,media_url,username,timestamp,caption
18024264835438537,CAROUSEL_ALBUM,https://scontent-gmp1-1.cdninstagram.com/v/t51.29350-15/314910310_166544699331817_2841367084791125689_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=c73NBq9yihUAX9jzv4j&_nc_ht=scontent-gmp1-1.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AfAgYA8Np3Johu7XkSW6CKt8XisKdOnApadGZSOCPIHSoQ&oe=638D6B64,cheremimaka,2022-11-10 11:30:40,"#고객리뷰 저는 체레미마카가 이브(EVE)일 때부터 이것저것 잘 써오던 사람입니다.

💕생리대 4종
몸에 직접적으로 닿는거라 #유기농순면 을 선호하는데, 제가 원하는 조건들을 모두 갖춰서인지 피부가 편안했어요. 보풀이 일지도 않고, 흡수력도 좋았어요. 

☁외음부 세정제 -
여성의 질은 평균 ph3.8-4.5의 약산성을 유지하는데 이 외음부 세정제도 산도를 조절해 나와 신체 건강을 유지하면서도 깨끗히 하는 데 도움을 줘요. #비건인증 이라 일단 제 맘이 편하고요. 사용 후 순하고 촉촉해요.

 🩲생리팬티 -
통기성이 좋아서 생리하는 기간에도 답답함 없이 괜찮았어요. 본인도 쓰지만 선물용으로도 좋을 것 같아요. 생리를 하는 사람이라면 #필수템 이니까요. 

Repost by @rozeinwater"
17981655073742433,VIDEO,https://video-gmp1-1.cdninstagram.com/o1/v/t16/f1/m82/FE4266A0A561678B256B51BA6C972B92_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jbGlwcyJ9&_nc_ht=video-gmp1-1.cdninstagram.com&_nc_cat=104&vs=590498296167517_1755993818&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9GRTQyNjZBMEE1NjE2NzhCMjU2QjUxQkE2Qzk3MkI5Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0pGcWxSS09PdWZCSnUwQkFEX2JDQm5ZWVd0RWJxX0VBQUFGFQICyAEAKAAYABsBiAd1c2Vfb2lsATEVAAAm%2Bv6E7c26jUEVAigCQzMsF0BBtWBBiTdMGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHUAAA%3D%3D&ccb=9-4&oh=00_AfBI4bUlvviwo6m_Y7IbrW8uDKlPluOX2aKzyV3isBil-w&oe=638AB698&_nc_sid=ea0b6e&_nc_rid=5912e1fe2b,cheremimaka,2022-11-08 09:34:22,"#생리팬티 🩲 한번 빠지면 헤어나오기 힘들다는 월경기간 저세상 편안함을 가진 오버나이트 #면생리대 🥲 한달에 한 번 찝찝하고 불편한 그 날..을 위한 체레미 마카의 #토닥토닥 생리용품

의약외품 받은 순면 유기농 생리팬티와 따뜻한 성질을 가진 #비건인증 유기농 녹차 외음부세정제로 건강하고 순한 #페미닌케어 를 경험해보세요.

섹슈얼 헬스케어 브랜드 #체레미마카 (@cheremimaka) 에서 11월 고객 감사제 프로모션으로 11/15부터 11/30까지 Up to 50% 행사하니 생리대, 생리컵, 생리팬티 필요하시면 많관부!

Reposted by @rozeinwater"
18006279460500537,IMAGE,https://scontent-gmp1-1.cdninstagram.com/v/t51.29350-15/314024500_819621782607696_8935301232739616507_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=UuDG1eHcGR0AX8xb0eu&_nc_ht=scontent-gmp1-1.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AfDgmeSknoWQE3C5rjgxlRLC6U7sngnmHvEttKf9kgjPsQ&oe=638DA354,cheremimaka,2022-11-07 09:51:39,"#입점소식 | Olive🫒Young

체레미 마카의 수용성 비건 러브젤 '인티밋 젤' 2종
Natural & Lavender가 대한민국 NO.1 헬스&뷰티 스토어 올리브영(@oliveyoung_official) 온•오프라인에 입점되었어요!

지금 올영 공식몰에서 체레미 마카의 제품 개발과 품질을 관리하는 #약사, 최신영 본부장님이 소개하는 W케어와
섹슈얼 라이프 스타일이 담긴 인터뷰 콘텐츠를 확인하고👀

11월 간 진행하는 20% 입점 기념 할인 프로모션으로 #친환경콘돔 부터 유기농 생리팬티, 외음부 세정제 등 섹슈얼•페미닌 케어 총 16종을 만나보세요.💚"
17878608224766491,CAROUSEL_ALBUM,https://scontent-gmp1-1.cdninstagram.com/v/t51.29350-15/312750443_439397561639193_5737239709536043705_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ne01XKewQUEAX8k1n69&_nc_ht=scontent-gmp1-1.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AfBEAIor3NKvdbulcqdF0eHEeG0C6mUrp7y8K4iu3W6zNg&oe=638DF16C,cheremimaka,2022-11-04 08:43:46,"🔎Dictionary #03 ∣ #질주름

처녀만 갖고 있다는 그것?🤷‍♀️
오늘의 단어는 '처녀막'입니다.

처녀막은 흔히 여성의 외부 생식기와 내부 생식기의 경계에 위치해 질 입구 일부를 덮고 있는 섬유 조직을 일컫는 말이죠.

사실 막이 아니라는 말! 막으로 덮여있다면, 사춘기 이후에 생리혈이 나올 수 있었겠죠? 이렇듯 처녀막이라는 단어는 성관계와 관련이 없음에도 여성의 순결을 강조하는 단어로 사용되어온 바 있는데요.

대신, 질 주름(질 입구 주름)이라는 단어로 불러보면 어떨까요?  처녀성을 강조하기보다는 우리 신체의 일부분으로 인식할 수 있는 건강한 표현으로요!

💬처녀막? 질주름?
여러분의 생각은 어떠신가요?
질주름보다 더 좋은 단어가 있다면 댓글로 공유해주세요-"
17953324007191243,CAROUSEL_ALBUM,https://scontent-gmp1-1.cdninstagram.com/v/t51.29350-15/313875460_1160585957911515_49549118428733648_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2QF72qYE-K4AX_0T8ny&_nc_ht=scontent-gmp1-1.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AfBLZPfR3-hiDfz5khlYP585Yj57pEImFdkV6qykdVnrXw&oe=638E4D44,cheremimaka,2022-11-03 09:28:17,"“건강한 성을 누려야 하는 모든 청소년에게 전해요”
11월 #프렌치레터_리뉴얼 소식 💌

이브콘돔 리브랜딩에 따라, 이제부터는 체레미 마카 #프렌치레터 를 전달하고 있어요!

안전한 성생활을 온전히 누리지 못하는 청소년에게 무료로 콘돔을 지원하는 #프렌치레터 ✨ 2014년 이브 때부터 지속해오며 지난 8년 간 총 3,826명의 청소년에게 전달해온 체레미 마카의 가장 오래된 SRHR(성과 재생산 권리와 건강) #사회공헌 프로젝트인데요-

11월에 프렌치 레터를 신청한 청소년부터는 체레미 마카st 디자인으로 보내드리니 여러분의 많은 관심 부탁 드려요!🕊

👉프렌치 레터 신청은 프로필 링크에서!"
17877812285719962,CAROUSEL_ALBUM,https://scontent-gmp1-1.cdninstagram.com/v/t51.29350-15/313387178_649074566963124_3147384098387291940_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_4uNtHuYUuQAX-AykkE&_nc_ht=scontent-gmp1-1.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AfAGwVuoigZOe-xHLas_4MiGSMX9SqsaqwQgtqATScQ2aw&oe=638F139B,cheremimaka,2022-11-02 07:58:43,"🔎Dictionary #02 ∣ #완경

월경의 끝이 여성의 끝?😮
오늘의 단어는 '폐(閉)경'입니다.

월경이 끝났다는 의미의 폐경, 단어의 부정적인 어감은 사회적으로 추구하는 여성의 매력 혹은 의미가 사라졌다는 의미를 내포하기도 하죠.

대신, 완(完)경이라는 단어로 불러보면 어떨까요?  삶의 절반을 쉼없이 월경을 완주한 나, 그리고 월경 없이도 계속될 또 다른 나의 모습을 응원하는 의미로요!

💬폐경? 완경?
여러분의 생각은 어떠신가요?
완경보다 더 좋은 단어가 있다면 댓글로 공유해주세요-"
18013280668462835,IMAGE,https://scontent-gmp1-1.cdninstagram.com/v/t51.29350-15/313482227_623244462877259_216601655805331809_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=AHCClk5wMaoAX842Y_b&_nc_ht=scontent-gmp1-1.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AfCPOElUzdW3WESzJsYbmsnt3hWCHritB_uR16MEY7gfNA&oe=638D5654,cheremimaka,2022-11-01 09:19:49,"🩸 → 🤒 → ❓

다들 월경 기간 중 마치 구겨진 종이처럼 온몸이 뻐근하고 불편한 경험, 한 번쯤 있으시죠?

그래서 체레미 마카가 #월경통 완화를 위한 #리추얼 팁을 소개해요.

 1️⃣ 플라스틱 아닌 그릇 사용🍽
→ 플라스틱에는 여성호르몬과 유사한 환경호르몬이 많아, 호르몬 교란시켜 여성건강을 악화시키고 월경통을 지속하게 하죠. 통증이 심한  기간엔 가급적 일회용 사용을 지양해봐요.

2️⃣ 오가닉 면 월경용품 사용 🩲
→  합성이 아닌 오가닉 순면으로 된 생리팬티, 생리대는 천연 소재로 환경 호르몬이 없어요. 월경통에 민감한 분이라면 100% 유기농 면으로 만들어진 ✨체레미 마카 생리팬티를 추천해요.

3️⃣ 여성의원 방문 🏥
→  장기간 월경통이 지속된다면, 난소 근종이나 자궁 질병으로 인한 통증일 수 있어요. 정확한 통증 완화를 위해 여성의원 방문을 두려워 마세요!
•••
그럼, 체레미 마카와 쾌적한 월경나기 함께해요-"
17990806933531572,IMAGE,https://scontent-gmp1-1.cdninstagram.com/v/t51.29350-15/313204855_471818115015166_1696755324954952009_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fmn71NcnhX0AX-E8ovX&_nc_ht=scontent-gmp1-1.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AfCxJWQHKh6ZfBeVYbK-BlUq0lfk0SEm6xyiGm1rkAi6aw&oe=638E7AE1,cheremimaka,2022-10-29 02:11:12,"💐 #ShoutOutToAllWomen 🧑

10월 20일은 초경의 날이었죠! 여러분, 혹시 그거 아세요?

이 날은 초경에 대한 긍정적인 사회적 분위기를 만들기 위한 기념일로, 초경을 기념하는 국가는 전세계 중 우리나라만이 유일하다고 합니다.

체레미 마카는 한 달에 한 번, 일 년에 열 두 번, 생애에 걸쳐 인생의 절반을 #월경 하는 모든 이들의 삶을 항상 응원하겠습니다. 💕"
17950921979226513,IMAGE,https://scontent-gmp1-1.cdninstagram.com/v/t51.29350-15/313048349_681881036545214_6537136584938942302_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Mn1bCfWCjMkAX-PtNl_&_nc_ht=scontent-gmp1-1.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AfD1mLwnVUAzboShe7z_T3DIl_F6W5aHFXnOhP2MDLm_XA&oe=638E5650,cheremimaka,2022-10-27 08:25:05,"팔로워 증정 #EVENT
섹슈얼 헬스 케어 브랜드 체레미 마카의 NEW 페미닌 라인 제품을 맞혀보세요-

✨HINT
 ∣ ㅇㄱㄴ 순면 ㅋㅂ 생리대 ∣

제시된 초성을 보고 제품명을 맞추신 분들 중 추첨을 통해 특별한 선물을 드려요-🎁

◾참여 방법
체레미 마카(@cheremimaka)공식 계정을 팔로우하고, 댓글로 정답을 남겨주세요. 추첨을 통해 20명에게 제품 증정드립니다. 
(친구 태그 시, 당첨율 UP!)

◾참여 기간
22.10.27(목) ~ 22.11.10(목) 23:59

◾이벤트 선물
체레미 마카 유기농 순면커버 생리대 4종
외음부 세정제 거품형 130ml

◾ 당첨자 공개
개별 DM
•••
💬체레미 마카 유기농
순면커버 생리대는요..~

1️⃣ 無 화학 비료  OCS인증
100% #유기농 솜으로 개발
2️⃣ 여성의 몸에 최적화된
18cm 바디핏 엠보싱
3️⃣ 독일 피부 연구소 진행 민감성 피부테스트 최상 등급"
17939717609412997,CAROUSEL_ALBUM,https://scontent-gmp1-1.cdninstagram.com/v/t51.29350-15/312664341_1768775203482948_2665137239084149628_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wGopoL4RtlgAX9KhoNW&_nc_ht=scontent-gmp1-1.cdninstagram.com&edm=ANo9K5cEAAAA&oh=00_AfCdN5VxjboCnRLTdBlkyvmuRtAuW6hdaixTfjCgg0Caxg&oe=638D84A3,cheremimaka,2022-10-26 09:48:56,"#고객리뷰

""건강한 매끄러움과 사랑을 위한 #체레미마카 #인티밋젤은 COSMOS 인증 받은 유기농 알로에 젤로 끈적임 없는 촉촉함이 피부에 기분 좋게 밀착되어요.

그래서 그런지 바디 #마사지젤 로도 멀티 활용 가능하더라고요! 단순한 건강용품을 넘어서 지속가능한 섹슈얼 라이프 스타일을 지향하는 브랜드라고 하니 여러분도 꼭 써보세요""

Repost by @kkangddol"
